sID,dR,dI,gameLength,choice,RT
15,4,0,10,2,0.6033
15,30,-1,5,1,0.4319
15,4,0,5,1,0.7817
15,-30,0,5,2,0.5356
15,12,0,10,1,0.5414
15,20,0,10,1,0.3614
15,4,-1,10,2,0.9611
15,8,0,5,1,0.6067
15,30,0,10,1,0.4711
15,-30,0,5,2,0.3684
15,-8,-1,5,2,0.6267
16,8,0,5,1,0.685
16,-12,0,5,2,0.6722
16,-8,0,5,2,0.6098
16,-4,0,10,2,0.5444
16,-8,-1,5,2,0.5146
16,-4,0,10,2,0.8823
16,8,-1,10,1,0.4751
16,20,1,10,1,0.5221
16,4,-1,10,1,0.722
16,30,0,10,1,0.4677
16,12,0,5,1,0.8229
16,-8,1,10,2,0.5041
16,-4,0,10,2,0.7384
16,-20,1,10,2,0.5004
16,-4,0,10,2,0.8003
16,-4,-1,10,2,0.5798
16,8,0,10,2,0.5995
16,30,1,10,1,0.329
16,4,0,10,1,0.6108
16,-20,-1,5,2,0.401
16,-12,-1,10,2,0.5339
16,-20,-1,5,2,0.7697
16,8,1,10,1,0.4942
16,-20,0,5,2,0.3886
16,30,0,5,1,0.3159
16,-20,0,10,2,0.6369
16,-8,-1,10,2,0.4646
16,-4,0,5,2,0.6737
16,4,0,10,1,0.916
16,20,0,5,1,0.4272
16,8,0,5,1,0.5781
16,-20,-1,10,2,0.4918
16,30,0,10,1,0.457
16,8,0,10,1,0.7621
16,-4,1,10,2,0.7038
16,4,-1,10,1,0.6658
16,20,0,5,1,0.4647
16,-12,0,10,2,0.3742
16,20,0,10,1,0.3062
16,-4,0,5,2,0.5096
16,4,1,5,1,0.3749
16,8,0,5,1,0.8362
16,-20,-1,10,2,0.4108
16,-30,1,5,2,0.4041
16,-8,0,10,2,0.4518
16,8,0,10,1,0.6129
16,4,0,10,2,0.4738
16,30,0,5,1,0.4192
16,4,0,5,1,0.8185
16,-30,0,5,2,0.3366
16,20,-1,5,1,0.6529
16,20,0,10,1,0.5596
16,-20,1,10,2,0.5545
16,12,-1,5,1,0.4914
16,-12,0,10,2,0.563
16,12,-1,10,1,0.5539
16,12,0,10,1,0.6567
16,-12,-1,5,2,0.6741
16,-12,1,10,2,0.4689
16,-12,0,10,2,0.5676
16,-12,0,5,2,0.4827
16,8,1,5,2,0.5041
16,12,0,5,1,0.6628
16,12,1,10,1,0.6983
16,-12,-1,10,2,0.4695
16,4,-1,10,1,0.7229
16,4,1,10,1,0.8662
16,4,0,10,2,0.6176
16,-12,1,10,2,0.4629
16,-30,-1,5,2,0.4322
16,-30,0,5,2,0.3448
16,12,0,5,1,0.603
16,-12,0,5,2,0.4984
16,8,-1,5,1,0.4861
16,4,1,10,1,0.7008
16,4,-1,5,1,0.6106
16,4,0,5,1,0.7786
16,-30,0,10,2,0.3993
16,4,1,5,1,0.8404
16,12,0,5,1,0.5143
16,12,1,5,1,0.5292
16,12,-1,5,1,0.5319
16,-4,0,5,2,0.5883
16,-30,0,10,2,0.4619
16,-12,0,5,2,0.573
16,30,-1,10,1,0.404
16,12,1,5,1,0.8616
16,-20,0,5,2,0.4927
16,20,1,10,2,0.6543
16,12,0,5,1,0.5885
16,-8,0,10,1,0.6413
16,12,0,5,1,0.668
16,30,-1,5,1,0.424
16,-30,-1,10,2,0.3187
16,-12,0,10,2,0.7302
16,20,0,5,1,0.5368
16,12,-1,10,1,0.5853
16,-12,0,10,2,0.6484
16,-20,1,10,2,0.5081
16,30,0,5,2,0.4904
16,30,-1,10,1,0.5172
16,8,0,10,1,0.6403
16,-30,-1,5,2,0.4132
16,12,1,5,1,0.5599
16,12,0,10,1,0.4506
16,-4,0,5,2,0.4714
16,-20,1,10,2,0.4315
16,-12,0,5,1,0.6041
16,-8,-1,5,2,0.7227
16,-20,1,5,2,0.4089
16,20,0,10,1,0.4883
16,-12,1,5,2,0.5299
16,20,1,10,1,0.7025
16,12,0,10,1,0.6865
16,-4,0,10,1,0.665
16,30,0,10,1,0.3322
16,-20,0,10,2,0.5576
16,-4,1,10,1,0.5913
16,-8,0,5,2,0.7077
16,30,0,5,1,0.382
16,30,1,5,1,0.3384
16,30,-1,5,1,0.419
16,-4,-1,10,2,0.8813
16,-20,0,10,2,0.5793
16,-30,-1,10,2,0.5149
16,-12,-1,5,2,0.5464
16,20,1,10,1,0.5827
16,-30,1,10,2,0.4013
16,20,0,10,1,0.6135
16,30,-1,10,1,0.2978
16,-8,1,10,2,0.7175
16,8,-1,10,1,0.5782
16,-30,0,10,2,0.3316
16,20,1,5,1,0.4887
16,-4,-1,5,1,0.5697
16,-8,1,5,2,0.6752
16,4,-1,5,1,0.7465
16,-8,0,10,2,0.6275
16,-12,-1,5,1,0.5208
16,20,-1,5,1,0.3815
16,-4,1,5,2,0.7046
16,12,0,10,1,0.6347
16,-12,1,10,2,0.6731
16,-4,1,10,1,0.7463
16,-12,1,5,2,0.4806
16,-12,1,5,2,0.529
16,-8,1,5,2,0.7308
16,-8,0,10,1,0.5591
16,12,0,10,1,0.4939
16,4,1,10,1,0.5443
16,8,-1,10,1,0.5685
16,-4,0,10,2,0.7487
16,30,0,10,1,0.483
16,-12,1,10,1,0.7812
16,30,1,5,1,0.702
16,12,-1,10,1,0.6883
16,12,-1,10,1,0.5254
16,-20,0,10,2,0.3819
16,20,0,5,1,0.6208
16,-8,1,10,2,0.5764
16,-12,-1,10,2,0.4179
16,4,0,5,1,0.8252
16,-30,1,5,2,0.4058
16,-20,0,5,2,0.4286
16,-20,-1,10,2,0.5753
16,20,0,5,1,0.4737
16,8,-1,5,2,0.5755
16,-8,-1,5,1,0.7135
16,-30,0,10,2,0.5226
16,-12,0,10,2,0.6995
16,-12,1,5,1,0.4825
16,4,0,5,1,0.685
16,-12,0,5,2,0.5752
16,4,-1,5,1,0.6656
16,8,0,5,2,0.6917
16,-20,-1,5,2,0.4689
16,-30,1,5,2,0.5694
16,12,0,10,1,0.5447
16,20,1,5,1,0.7109
16,20,-1,10,1,0.4732
16,30,0,10,1,0.3545
16,-8,0,10,2,0.8702
16,30,0,5,1,0.5189
16,-4,-1,5,2,0.5134
16,4,1,5,2,0.6239
16,-12,0,10,2,0.6832
16,-8,0,5,1,0.5423
16,-20,0,5,2,0.5795
16,8,0,10,1,0.6078
16,20,0,5,1,0.8073
16,30,1,10,1,0.4958
16,-8,0,10,2,0.6878
16,-8,-1,10,1,0.6266
16,8,-1,10,1,0.437
16,-30,-1,10,2,0.3551
16,20,0,10,1,0.4524
16,-30,0,5,2,0.3792
16,30,1,10,1,0.3924
16,12,1,10,1,0.5641
16,-20,0,10,2,0.6394
16,8,1,10,1,0.7039
16,-20,0,5,2,0.4223
16,4,0,10,1,0.8415
16,20,0,5,1,0.4486
16,-30,1,10,2,0.4736
16,8,1,5,1,0.644
16,8,0,5,1,0.5372
16,-4,1,10,2,0.595
16,-8,0,5,2,0.7485
16,-30,0,5,2,0.3801
16,8,-1,5,1,0.774
16,-8,0,10,2,0.7454
16,8,0,5,1,0.6816
16,-20,0,5,2,0.4462
16,12,-1,5,1,0.587
16,-4,-1,10,2,0.7571
16,4,0,5,1,0.5599
16,30,1,10,1,0.4354
16,-20,1,5,2,0.7162
16,-4,0,5,2,0.6596
16,4,0,10,2,0.7047
16,-12,0,10,2,0.4996
16,20,0,10,1,0.4727
16,20,1,5,1,0.4392
16,-12,-1,10,2,0.6616
16,-12,0,5,2,0.5191
16,-30,0,10,2,0.3487
16,-30,0,5,2,0.4372
16,-8,0,10,2,0.6773
16,30,0,5,1,0.4214
16,-30,1,5,2,0.3881
16,12,0,10,1,0.4451
16,20,-1,10,1,0.6637
16,30,1,5,1,0.4091
16,20,-1,10,1,0.4072
16,-4,-1,10,2,0.5407
16,12,1,5,1,0.6016
16,-8,0,5,2,0.5555
16,-20,0,5,2,0.3968
16,12,-1,5,1,0.608
16,20,-1,5,1,0.3735
16,30,1,5,1,0.3101
16,-20,0,10,2,0.5909
16,-20,0,5,2,0.4659
16,8,0,10,1,0.6584
16,-20,0,10,2,0.6086
16,8,0,5,1,0.6955
16,30,-1,5,1,0.3389
16,12,0,5,1,0.6407
16,4,0,5,1,0.9714
16,8,1,10,1,0.8413
16,-12,0,5,2,0.6351
16,30,-1,10,1,0.3756
16,-4,1,5,1,0.5337
16,-30,0,10,2,0.4886
16,-8,0,5,2,1.1661
16,20,0,10,2,0.4859
16,-8,1,10,2,0.489
16,-8,0,5,2,0.6633
16,30,0,5,1,0.3372
16,4,1,10,1,0.682
16,20,0,5,1,0.4737
16,-30,0,5,2,0.3512
16,-4,0,5,2,0.4826
16,-20,1,5,2,0.4348
16,30,0,10,1,0.3495
16,30,0,10,1,0.4291
16,-20,-1,5,2,0.5872
16,-30,0,10,2,0.4091
16,8,0,10,1,0.5421
16,-4,1,5,2,0.9441
16,-4,0,10,1,0.6118
16,8,0,10,1,0.8082
16,-30,-1,5,2,0.4514
16,-30,-1,5,2,0.4799
16,12,1,10,1,0.6363
16,30,0,5,1,0.4324
16,12,0,5,1,0.6555
16,8,1,10,1,0.4492
16,-4,-1,5,2,0.6059
16,-4,0,5,2,0.7398
16,-8,0,5,2,0.6237
16,-4,0,5,2,0.5381
16,4,-1,5,1,0.6399
16,20,-1,5,1,0.3678
16,-4,-1,5,2,0.6287
16,-8,-1,10,2,0.6535
16,-8,-1,10,1,0.6941
16,-20,0,10,2,0.4179
16,-8,1,5,1,0.6187
16,-20,1,5,2,0.5391
16,8,-1,5,1,0.8209
16,-30,0,10,2,0.3044
16,-20,-1,10,2,0.4163
16,4,0,10,1,0.7502
16,20,1,5,1,0.4644
16,-4,0,10,1,0.7047
16,-8,1,5,2,0.8393
16,20,-1,10,1,0.4024
16,8,1,5,1,0.6218
16,-4,1,5,1,0.4028
16,-30,1,10,2,0.4497
16,4,1,5,1,0.6423
16,-30,1,10,2,0.2626
16,12,1,10,1,0.551
16,4,0,5,1,0.594
16,8,1,5,1,0.5751
16,-30,-1,10,2,0.2941
16,-12,-1,5,2,0.5917
16,4,0,10,1,0.8106
16,30,-1,5,1,0.3366
16,4,0,5,2,0.5931
16,-30,0,5,2,0.3612
16,12,0,10,1,0.6492
16,20,0,10,1,0.5199
16,4,-1,10,1,0.7121
16,8,0,5,2,0.8487
16,30,0,10,1,0.4127
16,-30,0,5,2,0.2823
16,-8,-1,5,2,0.4946
17,8,0,5,2,0.5224
17,-12,0,5,1,0.4846
17,-8,0,5,1,0.597
17,-4,0,10,2,1.0055
17,-8,-1,5,2,0.8426
17,-4,0,10,1,0.8159
17,8,-1,10,1,0.5141
17,20,1,10,1,0.5453
17,4,-1,10,2,0.5458
17,30,0,10,1,0.3862
17,12,0,5,1,0.8052
17,-8,1,10,2,0.7745
17,-4,0,10,2,0.7453
17,-20,1,10,2,0.4328
17,-4,0,10,2,0.5088
17,-4,-1,10,1,0.6331
17,8,0,10,1,0.6924
17,30,1,10,1,0.4485
17,4,0,10,1,0.7492
17,-20,-1,5,2,0.475
17,-12,-1,10,2,0.7431
17,-20,-1,5,2,0.3333
17,8,1,10,1,0.5769
17,-20,0,5,2,0.3774
17,30,0,5,1,0.4172
17,-20,0,10,2,0.4393
17,-8,-1,10,2,0.5963
17,-4,0,5,2,0.6452
17,4,0,10,1,0.9063
17,20,0,5,1,0.418
17,8,0,5,2,0.6732
17,-20,-1,10,2,0.6667
17,30,0,10,1,0.3014
17,8,0,10,1,0.6253
17,-4,1,10,2,0.4907
17,4,-1,10,1,0.9429
17,20,0,5,1,0.5762
17,-12,0,10,2,0.779
17,20,0,10,1,0.4348
17,-4,0,5,1,0.5667
17,4,1,5,1,0.5646
17,8,0,5,2,0.5606
17,-20,-1,10,2,0.5607
17,-30,1,5,2,0.2655
17,-8,0,10,1,0.5271
17,8,0,10,1,0.6082
17,4,0,10,2,0.6621
17,30,0,5,1,0.4945
17,4,0,5,1,0.5209
17,-30,0,5,2,0.3828
17,20,-1,5,1,0.3783
17,20,0,10,1,0.4746
17,-20,1,10,2,0.475
17,12,-1,5,1,0.8505
17,-12,0,10,2,0.7128
17,12,-1,10,1,0.5477
17,12,0,10,1,0.6683
17,-12,-1,5,2,0.6305
17,-12,1,10,2,0.599
17,-12,0,10,2,0.5825
17,-12,0,5,2,0.3584
17,8,1,5,1,0.7576
17,12,0,5,1,0.9354
17,12,1,10,1,0.748
17,-12,-1,10,2,0.4873
17,4,-1,10,1,0.7837
17,4,1,10,1,0.576
17,4,0,10,2,0.6779
17,-12,1,10,1,0.4762
17,-30,-1,5,2,0.2747
17,-30,0,5,2,0.4623
17,12,0,5,1,0.5805
17,-12,0,5,2,0.7569
17,8,-1,5,1,0.7861
17,4,1,10,1,0.8741
17,4,-1,5,2,0.7736
17,4,0,5,1,0.815
17,-30,0,10,2,0.407
17,4,1,5,1,0.636
17,12,0,5,1,0.6519
17,12,1,5,1,0.6512
17,12,-1,5,1,0.8039
17,-4,0,5,1,0.6119
17,-30,0,10,2,0.4374
17,-12,0,5,2,0.5182
17,30,-1,10,1,0.3287
17,12,1,5,1,0.609
17,-20,0,5,2,0.5038
17,20,1,10,1,0.5604
17,12,0,5,1,0.445
17,-8,0,10,1,0.8497
17,12,0,5,2,0.4216
17,30,-1,5,1,0.4842
17,-30,-1,10,2,0.3569
17,-12,0,10,2,0.6691
17,20,0,5,1,0.3793
17,12,-1,10,1,0.5952
17,-12,0,10,2,0.4645
17,-20,1,10,2,0.454
17,30,0,5,1,0.3744
17,30,-1,10,1,0.4391
17,8,0,10,1,0.6886
17,-30,-1,5,2,0.3461
17,12,1,5,1,0.7358
17,12,0,10,1,0.5398
17,-4,0,5,2,0.7785
17,-20,1,10,2,0.4108
17,-12,0,5,2,0.669
17,-8,-1,5,2,0.8824
17,-20,1,5,2,0.6867
17,20,0,10,1,0.4594
17,-12,1,5,2,0.7827
17,20,1,10,1,0.4257
17,12,0,10,1,0.4958
17,-4,0,10,1,0.7476
17,30,0,10,1,0.4768
17,-20,0,10,2,0.5024
17,-4,1,10,2,0.7957
17,-8,0,5,2,0.5353
17,30,0,5,1,0.6209
17,30,1,5,1,0.4528
17,30,-1,5,1,0.4886
17,-4,-1,10,2,0.7518
17,-20,0,10,2,0.5877
17,-30,-1,10,2,0.2881
17,-12,-1,5,2,0.5833
17,20,1,10,1,0.554
17,-30,1,10,2,0.3457
17,20,0,10,1,0.4028
17,30,-1,10,1,0.4432
17,-8,1,10,1,0.6591
17,8,-1,10,1,0.5018
17,-30,0,10,2,0.3417
17,20,1,5,1,0.484
17,-4,-1,5,1,0.4719
17,-8,1,5,2,0.6621
17,4,-1,5,1,0.5656
17,-8,0,10,2,0.6184
17,-12,-1,5,2,0.5322
17,20,-1,5,1,0.5473
17,-4,1,5,1,0.6313
17,12,0,10,1,0.7942
17,-12,1,10,2,0.6084
17,-4,1,10,1,0.82
17,-12,1,5,2,0.5005
17,-12,1,5,2,0.6749
17,-8,1,5,2,0.5294
17,-8,0,10,2,0.7394
17,12,0,10,1,0.7502
17,4,1,10,2,0.7044
17,8,-1,10,2,0.8597
17,-4,0,10,2,0.7449
17,30,0,10,1,0.303
17,-12,1,10,2,0.6073
17,30,1,5,1,0.5314
17,12,-1,10,1,0.4763
17,12,-1,10,1,0.6342
17,-20,0,10,2,0.4911
17,20,0,5,1,0.4578
17,-8,1,10,1,0.6144
17,-12,-1,10,2,0.6138
17,4,0,5,1,0.5748
17,-30,1,5,2,0.4854
17,-20,0,5,2,0.4575
17,-20,-1,10,2,0.4494
17,20,0,5,1,0.4022
17,8,-1,5,1,0.5531
17,-8,-1,5,2,0.5638
17,-30,0,10,2,0.3096
17,-12,0,10,2,0.4686
17,-12,1,5,2,0.4313
17,4,0,5,1,0.974
17,-12,0,5,2,0.4483
17,4,-1,5,1,0.6366
17,8,0,5,1,0.6476
17,-20,-1,5,2,0.64
17,-30,1,5,2,0.4743
17,12,0,10,1,0.6839
17,20,1,5,1,0.5159
17,20,-1,10,2,0.4862
17,30,0,10,1,0.3996
17,-8,0,10,1,0.5484
17,30,0,5,1,0.2889
17,-4,-1,5,2,0.9537
17,4,1,5,1,0.6143
17,-12,0,10,1,0.8986
17,-8,0,5,2,0.5419
17,-20,0,5,2,0.6068
17,8,0,10,1,0.6886
17,20,0,5,1,0.4136
17,30,1,10,1,0.4419
17,-8,0,10,2,0.5835
17,-8,-1,10,2,1.0371
17,8,-1,10,1,0.587
17,-30,-1,10,2,0.418
17,20,0,10,1,0.5654
17,-30,0,5,2,0.3787
17,30,1,10,1,0.482
17,12,1,10,1,0.5483
17,-20,0,10,2,0.4053
17,8,1,10,1,0.4975
17,-20,0,5,2,0.4876
17,4,0,10,2,0.5299
17,20,0,5,1,0.5436
17,-30,1,10,2,0.3017
17,8,1,5,1,0.6849
17,8,0,5,1,0.6316
17,-4,1,10,2,0.4898
17,-8,0,5,2,0.6478
17,-30,0,5,2,0.3675
17,8,-1,5,2,0.8395
17,-8,0,10,2,0.7971
17,8,0,5,1,0.4778
17,-20,0,5,2,0.3726
17,12,-1,5,1,0.6565
17,-4,-1,10,1,0.9253
17,4,0,5,1,0.5915
17,30,1,10,1,0.3738
17,-20,1,5,2,0.5077
17,-4,0,5,2,0.5109
17,4,0,10,1,0.5642
17,-12,0,10,2,0.4808
17,20,0,10,1,0.5898
17,20,1,5,1,0.4991
17,-12,-1,10,2,0.7986
17,-12,0,5,1,0.4655
17,-30,0,10,2,0.3772
17,-30,0,5,2,0.4313
17,-8,0,10,2,0.6979
17,30,0,5,1,0.4847
17,-30,1,5,2,0.3345
17,12,0,10,1,0.6005
17,20,-1,10,1,0.396
17,30,1,5,1,0.3846
17,20,-1,10,1,0.3249
17,-4,-1,10,2,0.8692
17,12,1,5,1,0.6071
17,-8,0,5,2,0.7353
17,-20,0,5,2,0.4461
17,12,-1,5,1,0.4971
17,20,-1,5,1,0.4677
17,30,1,5,1,0.4766
17,-20,0,10,2,0.5195
17,-20,0,5,2,0.5029
17,8,0,10,1,0.6033
17,-20,0,10,2,0.385
17,8,0,5,1,0.7087
17,30,-1,5,1,0.4009
17,12,0,5,1,0.6512
17,4,0,5,2,1.0059
17,8,1,10,1,0.6715
17,-12,0,5,2,0.5777
17,30,-1,10,1,0.3346
17,-4,1,5,2,0.5853
17,-30,0,10,2,0.3061
17,-8,0,5,2,0.505
17,20,0,10,1,0.6031
17,-8,1,10,2,0.512
17,-8,0,5,2,0.8058
17,30,0,5,1,0.339
17,4,1,10,1,0.5666
17,20,0,5,1,0.3618
17,-30,0,5,2,0.3269
17,-4,0,5,2,0.9678
17,-20,1,5,2,0.7217
17,30,0,10,1,0.2524
17,30,0,10,1,0.3743
17,-20,-1,5,2,0.4128
17,-30,0,10,2,0.4674
17,8,0,10,1,0.656
17,-4,1,5,2,0.7193
17,-4,0,10,1,0.8171
17,8,0,10,1,0.4455
17,-30,-1,5,2,0.4167
17,-30,-1,5,2,0.2952
17,12,1,10,1,0.6301
17,30,0,5,1,0.4281
17,12,0,5,1,0.682
17,8,1,10,2,0.7146
17,-4,-1,5,2,0.6757
17,-4,0,5,2,0.6706
17,-8,0,5,2,0.6716
17,-4,0,5,2,0.6191
17,4,-1,5,2,0.8011
17,20,-1,5,1,0.3986
17,-4,-1,5,2,0.7463
17,-8,-1,10,2,0.5467
17,-8,-1,10,2,0.6072
17,-20,0,10,2,0.3835
17,-8,1,5,2,0.6547
17,-20,1,5,2,0.4384
17,8,-1,5,1,0.6062
17,-30,0,10,2,0.3122
17,-20,-1,10,2,0.445
17,4,0,10,1,0.6201
17,20,1,5,1,0.4067
17,-4,0,10,2,0.5306
17,-8,1,5,2,0.5631
17,20,-1,10,1,0.5263
17,8,1,5,1,0.6379
17,-4,1,5,2,0.4773
17,-30,1,10,2,0.3503
17,4,1,5,1,0.5877
17,-30,1,10,2,0.6171
17,12,1,10,1,0.5762
17,4,0,5,1,0.6292
17,8,1,5,1,0.7167
17,-30,-1,10,2,0.4732
17,-12,-1,5,2,0.6286
17,4,0,10,1,0.7434
17,30,-1,5,1,0.4281
17,4,0,5,1,0.7859
17,-30,0,5,2,0.3525
17,12,0,10,1,0.8525
17,20,0,10,1,0.4643
17,4,-1,10,1,0.5724
17,8,0,5,1,0.8861
17,30,0,10,1,0.5609
17,-30,0,5,2,0.2882
17,-8,-1,5,1,0.7052
18,8,0,5,1,0.7982
18,-12,0,5,2,0.5513
18,-8,0,5,2,0.5248
18,-4,0,10,1,0.5429
18,-8,-1,5,2,0.637
18,-4,0,10,1,0.5844
18,8,-1,10,1,0.8068
18,20,1,10,1,0.4858
18,4,-1,10,2,0.6953
18,30,0,10,1,0.4359
18,12,0,5,1,0.5556
18,-8,1,10,2,0.6617
18,-4,0,10,2,0.5429
18,-20,1,10,2,0.7142
18,-4,0,10,2,0.5482
18,-4,-1,10,2,0.508
18,8,0,10,1,0.6125
18,30,1,10,1,0.3741
18,4,0,10,1,0.9621
18,-20,-1,5,2,0.5025
18,-12,-1,10,2,0.6005
18,-20,-1,5,2,0.3751
18,8,1,10,1,0.7508
18,-20,0,5,2,0.6835
18,30,0,5,1,0.3236
18,-20,0,10,2,0.346
18,-8,-1,10,2,0.5697
18,-4,0,5,2,0.7474
18,4,0,10,1,0.7254
18,20,0,5,1,0.6001
18,8,0,5,1,0.6381
18,-20,-1,10,2,0.5875
18,30,0,10,1,0.3757
18,8,0,10,1,0.6213
18,-4,1,10,2,0.5548
18,4,-1,10,1,0.5896
18,20,0,5,1,0.5721
18,-12,0,10,2,0.8018
18,20,0,10,1,0.5002
18,-4,0,5,1,0.5619
18,4,1,5,1,0.5314
18,8,0,5,1,0.5999
18,-20,-1,10,2,0.5246
18,-30,1,5,2,0.2778
18,-8,0,10,2,0.5054
18,8,0,10,2,0.5494
18,4,0,10,1,0.7649
18,30,0,5,1,0.3476
18,4,0,5,2,0.5724
18,-30,0,5,2,0.4707
18,20,-1,5,1,0.375
18,20,0,10,1,0.5153
18,-20,1,10,2,0.5437
18,12,-1,5,1,0.444
18,-12,0,10,2,0.5135
18,12,-1,10,1,0.3848
18,12,0,10,1,0.3928
18,-12,-1,5,2,0.744
18,-12,1,10,2,0.5072
18,-12,0,10,1,0.547
18,-12,0,5,2,0.5381
18,8,1,5,2,0.6828
18,12,0,5,1,0.4089
18,12,1,10,1,0.4167
18,-12,-1,10,2,0.8395
18,4,-1,10,2,0.6915
18,4,1,10,1,0.4597
18,4,0,10,1,0.8578
18,-12,1,10,2,0.6211
18,-30,-1,5,2,0.3061
18,-30,0,5,2,0.5228
18,12,0,5,1,0.5838
18,-12,0,5,2,0.8778
18,8,-1,5,1,0.4041
18,4,1,10,1,0.6217
18,4,-1,5,2,0.8028
18,4,0,5,1,0.6414
18,-30,0,10,2,0.4635
18,4,1,5,2,0.6506
18,12,0,5,2,0.6197
18,12,1,5,1,0.5423
18,12,-1,5,2,0.6186
18,-4,0,5,2,0.606
18,-30,0,10,2,0.4272
18,-12,0,5,2,0.7861
18,30,-1,10,1,0.3868
18,12,1,5,1,0.4822
18,-20,0,5,2,0.3413
18,20,1,10,1,0.4948
18,12,0,5,1,0.5041
18,-8,0,10,2,0.6317
18,12,0,5,1,0.504
18,30,-1,5,1,0.4687
18,-30,-1,10,2,0.3506
18,-12,0,10,2,0.7728
18,20,0,5,1,0.7075
18,12,-1,10,1,0.5877
18,-12,0,10,2,0.6708
18,-20,1,10,2,0.3635
18,30,0,5,1,0.4028
18,30,-1,10,1,0.4656
18,8,0,10,1,0.4192
18,-30,-1,5,2,0.4259
18,12,1,5,1,0.4757
18,12,0,10,1,0.6895
18,-4,0,5,1,0.7412
18,-20,1,10,2,0.4102
18,-12,0,5,2,0.5434
18,-8,-1,5,2,0.5949
18,-20,1,5,2,0.5453
18,20,0,10,1,0.7414
18,-12,1,5,2,0.5611
18,20,1,10,1,0.6502
18,12,0,10,1,0.4473
18,-4,0,10,2,0.5103
18,30,0,10,1,0.4459
18,-20,0,10,2,0.3185
18,-4,1,10,2,0.7676
18,-8,0,5,2,0.6823
18,30,0,5,1,0.3295
18,30,1,5,1,0.3292
18,30,-1,5,1,0.3403
18,-4,-1,10,2,0.7352
18,-20,0,10,2,0.3993
18,-30,-1,10,2,0.2939
18,-12,-1,5,2,0.7893
18,20,1,10,1,0.4985
18,-30,1,10,2,0.4574
18,20,0,10,1,0.5204
18,30,-1,10,1,0.3318
18,-8,1,10,2,0.7912
18,8,-1,10,1,0.5504
18,-30,0,10,2,0.3624
18,20,1,5,1,0.6775
18,-4,-1,5,2,0.6488
18,-8,1,5,2,0.7576
18,4,-1,5,1,0.6139
18,-8,0,10,2,0.641
18,-12,-1,5,1,0.4186
18,20,-1,5,1,0.4673
18,-4,1,5,2,0.5636
18,12,0,10,1,0.6454
18,-12,1,10,2,0.9333
18,-4,1,10,2,0.6265
18,-12,1,5,2,0.4847
18,-12,1,5,1,0.8868
18,-8,1,5,2,0.6097
18,-8,0,10,2,0.6109
18,12,0,10,1,0.8212
18,4,1,10,2,0.633
18,8,-1,10,2,0.7353
18,-4,0,10,1,0.6089
18,30,0,10,1,0.3717
18,-12,1,10,2,0.6899
18,30,1,5,1,0.4823
18,12,-1,10,1,0.5245
18,12,-1,10,2,0.7381
18,-20,0,10,2,0.5439
18,20,0,5,1,0.4533
18,-8,1,10,2,0.564
18,-12,-1,10,2,0.6534
18,4,0,5,1,1.0831
18,-30,1,5,2,0.4482
18,-20,0,5,2,0.7107
18,-20,-1,10,2,0.5136
18,20,0,5,1,0.4575
18,8,-1,5,1,0.7397
18,-8,-1,5,2,0.7051
18,-30,0,10,2,0.3908
18,-12,0,10,2,0.5785
18,-12,1,5,2,0.567
18,4,0,5,1,0.6232
18,-12,0,5,1,0.5032
18,4,-1,5,1,0.4969
18,8,0,5,2,0.859
18,-20,-1,5,2,0.6937
18,-30,1,5,2,0.4331
18,12,0,10,1,0.463
18,20,1,5,1,0.4762
18,20,-1,10,1,0.6351
18,30,0,10,1,0.5376
18,-8,0,10,1,0.39
18,30,0,5,1,0.2933
18,-4,-1,5,2,0.6847
18,4,1,5,1,0.7805
18,-12,0,10,2,0.638
18,-8,0,5,2,0.5692
18,-20,0,5,2,0.4924
18,8,0,10,1,0.4911
18,20,0,5,1,0.6457
18,30,1,10,1,0.5095
18,-8,0,10,2,0.5052
18,-8,-1,10,2,0.5734
18,8,-1,10,2,0.6937
18,-30,-1,10,2,0.3441
18,20,0,10,1,0.2879
18,-30,0,5,2,0.4281
18,30,1,10,1,0.3672
18,12,1,10,1,0.5314
18,-20,0,10,2,0.7044
18,8,1,10,1,0.5686
18,-20,0,5,2,0.6675
18,4,0,10,2,0.5245
18,20,0,5,1,0.6619
18,-30,1,10,2,0.3862
18,8,1,5,1,0.5068
18,8,0,5,1,0.6411
18,-4,1,10,1,0.8019
18,-8,0,5,2,0.5441
18,-30,0,5,2,0.5214
18,8,-1,5,1,0.6556
18,-8,0,10,2,0.5397
18,8,0,5,1,0.7359
18,-20,0,5,2,0.3689
18,12,-1,5,1,0.5892
18,-4,-1,10,2,0.5487
18,4,0,5,1,0.7607
18,30,1,10,1,0.4683
18,-20,1,5,2,0.8934
18,-4,0,5,1,0.4183
18,4,0,10,1,0.6179
18,-12,0,10,2,0.4315
18,20,0,10,1,0.5015
18,20,1,5,1,0.5482
18,-12,-1,10,2,0.3898
18,-12,0,5,2,0.5447
18,-30,0,10,2,0.328
18,-30,0,5,2,0.3505
18,-8,0,10,2,0.5253
18,30,0,5,1,0.427
18,-30,1,5,2,0.2838
18,12,0,10,1,0.5835
18,20,-1,10,1,0.3321
18,30,1,5,1,0.4988
18,20,-1,10,1,0.4784
18,-4,-1,10,2,0.65
18,12,1,5,1,0.5038
18,-8,0,5,1,0.6457
18,-20,0,5,2,0.3877
18,12,-1,5,1,0.4789
18,20,-1,5,1,0.4495
