sID,dR,dI,gameLength,choice,RT
3,30,-1,10,1,0.4328
3,-4,1,5,2,0.6432
3,-30,0,10,2,0.4419
3,-8,0,5,2,0.6771
3,20,0,10,1,0.4762
3,-8,1,10,2,0.6761
3,-8,0,5,2,0.6695
3,30,0,5,1,0.4372
3,4,1,10,1,0.6996
3,20,0,5,1,0.5005
3,-30,0,5,2,0.2812
3,-4,0,5,2,0.5631
3,-20,1,5,2,0.4448
3,30,0,10,1,0.6418
3,30,0,10,1,0.3209
3,-20,-1,5,2,0.596
3,-30,0,10,2,0.5377
3,8,0,10,1,0.762
3,-4,1,5,2,0.7473
3,-4,0,10,2,0.7219
3,8,0,10,1,0.5288
3,-30,-1,5,2,0.3573
3,-30,-1,5,2,0.4545
3,12,1,10,1,0.4537
3,30,0,5,1,0.3874
3,12,0,5,1,0.5125
3,8,1,10,2,0.841
3,-4,-1,5,2,0.6625
3,-4,0,5,2,0.5343
3,-8,0,5,2,0.7822
3,-4,0,5,2,0.6888
3,4,-1,5,1,0.5998
3,20,-1,5,1,0.5999
3,-4,-1,5,2,0.6814
3,-8,-1,10,2,0.5999
3,-8,-1,10,2,0.5165
3,-20,0,10,2,0.5815
3,-8,1,5,2,0.6428
3,-20,1,5,2,0.5577
3,8,-1,5,1,0.5515
3,-30,0,10,2,0.3888
3,-20,-1,10,2,0.3631
3,4,0,10,2,0.7353
3,20,1,5,1,0.6266
3,-4,0,10,2,0.6573
3,-8,1,5,2,0.6332
3,20,-1,10,1,0.5309
3,8,1,5,1,0.355
3,-4,1,5,2,0.7573
3,-30,1,10,2,0.3955
3,4,1,5,2,0.6124
3,-30,1,10,2,0.3553
3,12,1,10,1,0.5887
3,4,0,5,1,0.5633
3,8,1,5,2,0.5946
3,-30,-1,10,2,0.4909
3,-12,-1,5,2,0.5122
3,4,0,10,1,0.9289
3,30,-1,5,1,0.4081
3,4,0,5,1,0.5646
3,-30,0,5,2,0.3905
3,12,0,10,2,0.4839
3,20,0,10,1,0.4906
3,4,-1,10,1,0.8543
3,8,0,5,1,0.685
3,30,0,10,1,0.3657
3,-30,0,5,2,0.2983
3,-8,-1,5,2,0.6614
4,8,0,5,1,0.5281
4,-12,0,5,2,0.5626
4,-8,0,5,2,0.4415
4,-4,0,10,1,0.6111
4,-8,-1,5,2,0.4566
4,-4,0,10,1,0.6975
4,8,-1,10,1,0.7697
4,20,1,10,1,0.5408
4,4,-1,10,2,0.7171
4,30,0,10,1,0.6294
4,12,0,5,1,0.4297
4,-8,1,10,2,0.4934
4,-4,0,10,1,0.9157
4,-20,1,10,2,0.4473
4,-4,0,10,2,0.6061
4,-4,-1,10,2,0.5829
4,8,0,10,1,0.5676
4,30,1,10,1,0.5662
4,4,0,10,1,0.6411
4,-20,-1,5,2,0.5194
4,-12,-1,10,2,0.7271
4,-20,-1,5,2,0.5056
4,8,1,10,1,0.6896
4,-20,0,5,2,0.4788
4,30,0,5,1,0.2752
4,-20,0,10,2,0.361
4,-8,-1,10,2,0.6665
4,-4,0,5,1,0.6571
4,4,0,10,1,0.5891
4,20,0,5,1,0.5776
4,8,0,5,1,0.7968
4,-20,-1,10,2,0.4591
4,30,0,10,1,0.4273
4,8,0,10,2,0.6242
4,-4,1,10,1,0.5616
4,4,-1,10,1,0.7834
4,20,0,5,1,0.4211
4,-12,0,10,2,0.5579
4,20,0,10,1,0.4533
4,-4,0,5,1,0.6901
4,4,1,5,1,0.7879
4,8,0,5,1,0.4863
4,-20,-1,10,2,0.6628
4,-30,1,5,2,0.3514
4,-8,0,10,2,0.4232
4,8,0,10,1,0.5733
4,4,0,10,2,0.4528
4,30,0,5,1,0.5427
4,4,0,5,2,0.6842
4,-30,0,5,2,0.3519
4,20,-1,5,1,0.5707
4,20,0,10,1,0.3984
4,-20,1,10,2,0.4197
4,12,-1,5,1,0.725
4,-12,0,10,2,0.5792
4,12,-1,10,1,0.4457
4,12,0,10,1,0.5345
4,-12,-1,5,2,0.4449
4,-12,1,10,2,0.5252
4,-12,0,10,2,0.7439
4,-12,0,5,2,0.6429
4,8,1,5,2,0.5157
4,12,0,5,1,0.448
4,12,1,10,1,0.7447
4,-12,-1,10,2,0.6089
4,4,-1,10,1,0.6714
4,4,1,10,1,0.6968
4,4,0,10,2,0.712
4,-12,1,10,2,0.5753
4,-30,-1,5,2,0.3671
4,-30,0,5,2,0.2963
4,12,0,5,1,0.4929
4,-12,0,5,2,0.5014
4,8,-1,5,1,0.4015
4,4,1,10,1,0.684
4,4,-1,5,1,0.7434
4,4,0,5,2,0.9194
4,-30,0,10,2,0.3299
4,4,1,5,1,0.5205
4,12,0,5,1,0.5615
4,12,1,5,1,0.4696
4,12,-1,5,1,0.5922
4,-4,0,5,1,0.5359
4,-30,0,10,2,0.4106
4,-12,0,5,2,0.7176
4,30,-1,10,1,0.6319
4,12,1,5,1,0.5414
4,-20,0,5,2,0.4911
4,20,1,10,1,0.5033
4,12,0,5,1,0.8913
4,-8,0,10,2,1.0084
4,12,0,5,1,0.5316
4,30,-1,5,1,0.4905
4,-30,-1,10,2,0.3849
4,-12,0,10,1,0.5021
4,20,0,5,1,0.61
4,12,-1,10,1,0.3272
4,-12,0,10,2,0.4974
4,-20,1,10,2,0.5755
4,30,0,5,1,0.3998
4,30,-1,10,1,0.3954
4,8,0,10,1,0.4623
4,-30,-1,5,2,0.4387
4,12,1,5,1,0.6733
4,12,0,10,1,0.6702
4,-4,0,5,1,0.8338
4,-20,1,10,2,0.5049
4,-12,0,5,2,0.8413
4,-8,-1,5,2,0.6081
4,-20,1,5,2,0.6523
4,20,0,10,1,0.3321
4,-12,1,5,2,0.5571
4,20,1,10,1,0.5406
4,12,0,10,1,1.0718
4,-4,0,10,2,0.7147
4,30,0,10,1,0.3205
4,-20,0,10,2,0.681
4,-4,1,10,2,0.8934
4,-8,0,5,2,0.581
4,30,0,5,1,0.5369
4,30,1,5,1,0.5337
4,30,-1,5,1,0.3388
4,-4,-1,10,2,0.7019
4,-20,0,10,2,0.5331
4,-30,-1,10,2,0.3541
4,-12,-1,5,2,0.5311
4,20,1,10,1,0.7058
4,-30,1,10,2,0.4432
4,20,0,10,1,0.3538
4,30,-1,10,1,0.3635
4,-8,1,10,2,0.4421
4,8,-1,10,1,0.3863
4,-30,0,10,2,0.3258
4,20,1,5,1,0.6139
4,-4,-1,5,2,0.7935
4,-8,1,5,2,0.707
4,4,-1,5,2,0.8047
4,-8,0,10,2,0.6773
4,-12,-1,5,2,0.6957
4,20,-1,5,1,0.5813
4,-4,1,5,2,0.5881
4,12,0,10,1,0.7607
4,-12,1,10,2,0.4748
4,-4,1,10,2,0.7021
4,-12,1,5,2,0.6647
4,-12,1,5,2,0.9235
4,-8,1,5,1,0.5367
4,-8,0,10,2,0.578
4,12,0,10,1,0.6172
4,4,1,10,1,0.8177
4,8,-1,10,1,0.5742
4,-4,0,10,2,0.5666
4,30,0,10,1,0.4495
4,-12,1,10,2,0.5403
4,30,1,5,1,0.3978
4,12,-1,10,1,0.5838
4,12,-1,10,1,0.4579
4,-20,0,10,2,0.4065
4,20,0,5,1,0.482
4,-8,1,10,1,0.5041
4,-12,-1,10,2,0.6605
4,4,0,5,1,0.6839
4,-30,1,5,2,0.4383
4,-20,0,5,2,0.3526
4,-20,-1,10,2,0.3735
4,20,0,5,1,0.603
4,8,-1,5,1,0.5054
4,-8,-1,5,1,0.4768
4,-30,0,10,2,0.3078
4,-12,0,10,2,0.5232
4,-12,1,5,1,0.6274
4,4,0,5,2,0.6703
4,-12,0,5,2,0.7097
4,4,-1,5,1,0.9063
4,8,0,5,1,0.712
4,-20,-1,5,2,0.5505
4,-30,1,5,2,0.3624
4,12,0,10,2,0.6074
4,20,1,5,1,0.5123
4,20,-1,10,1,0.4825
4,30,0,10,1,0.6709
4,-8,0,10,1,0.5309
4,30,0,5,1,0.4395
4,-4,-1,5,2,0.5847
4,4,1,5,1,0.6193
4,-12,0,10,1,0.4513
4,-8,0,5,1,0.5195
4,-20,0,5,2,0.579
4,8,0,10,1,0.4367
4,20,0,5,1,0.4924
4,30,1,10,1,0.327
4,-8,0,10,2,0.5636
4,-8,-1,10,2,0.6254
4,8,-1,10,1,0.6254
4,-30,-1,10,2,0.4282
4,20,0,10,1,0.6336
4,-30,0,5,2,0.3206
4,30,1,10,1,0.4305
4,12,1,10,1,0.5846
4,-20,0,10,2,0.5689
4,8,1,10,1,0.3901
4,-20,0,5,2,0.466
4,4,0,10,2,0.6137
4,20,0,5,1,0.3382
4,-30,1,10,2,0.4599
4,8,1,5,2,0.5474
4,8,0,5,1,0.7374
4,-4,1,10,2,0.9726
4,-8,0,5,2,0.5729
4,-30,0,5,2,0.3321
4,8,-1,5,1,0.6235
4,-8,0,10,2,0.8793
4,8,0,5,1,0.5479
4,-20,0,5,2,0.5336
4,12,-1,5,1,0.4775
4,-4,-1,10,2,0.5688
4,4,0,5,1,0.5205
4,30,1,10,1,0.3667
4,-20,1,5,2,0.3851
4,-4,0,5,1,0.7366
4,4,0,10,2,0.6795
4,-12,0,10,2,0.5653
4,20,0,10,1,0.4316
4,20,1,5,1,0.5908
4,-12,-1,10,2,0.4868
4,-12,0,5,2,0.5248
4,-30,0,10,2,0.2691
4,-30,0,5,2,0.3523
4,-8,0,10,1,0.6034
4,30,0,5,1,0.459
4,-30,1,5,2,0.3576
4,12,0,10,1,0.7038
4,20,-1,10,1,0.677
4,30,1,5,1,0.4426
4,20,-1,10,1,0.6586
4,-4,-1,10,2,0.4993
4,12,1,5,1,0.7009
4,-8,0,5,2,0.4883
4,-20,0,5,2,0.4143
4,12,-1,5,2,0.745
4,20,-1,5,1,0.4237
4,30,1,5,1,0.4086
4,-20,0,10,2,0.4398
4,-20,0,5,2,0.5529
4,8,0,10,1,0.5028
4,-20,0,10,2,0.4312
4,8,0,5,1,0.6002
4,30,-1,5,1,0.4489
4,12,0,5,1,0.3611
4,4,0,5,1,0.6369
4,8,1,10,1,0.547
4,-12,0,5,2,0.5058
4,30,-1,10,1,0.2938
4,-4,1,5,2,0.7634
4,-30,0,10,2,0.3848
4,-8,0,5,2,0.7878
4,20,0,10,1,0.5815
4,-8,1,10,2,0.5169
4,-8,0,5,2,0.7189
4,30,0,5,1,0.5346
4,4,1,10,1,0.5151
4,20,0,5,1,0.5331
4,-30,0,5,2,0.4577
4,-4,0,5,1,0.5496
4,-20,1,5,2,0.4639
4,30,0,10,1,0.3966
4,30,0,10,1,0.3675
4,-20,-1,5,2,0.4802
4,-30,0,10,2,0.4457
4,8,0,10,1,0.4899
4,-4,1,5,2,0.5124
4,-4,0,10,2,0.7331
4,8,0,10,1,0.4636
4,-30,-1,5,2,0.3375
4,-30,-1,5,2,0.4502
4,12,1,10,1,0.6462
4,30,0,5,1,0.4582
4,12,0,5,1,0.5451
4,8,1,10,1,0.6629
4,-4,-1,5,2,0.6274
4,-4,0,5,1,0.6248
4,-8,0,5,1,0.621
4,-4,0,5,2,0.5676
4,4,-1,5,2,0.6825
4,20,-1,5,2,0.4166
4,-4,-1,5,1,0.95
4,-8,-1,10,2,0.5378
4,-8,-1,10,2,0.7585
4,-20,0,10,2,0.4007
4,-8,1,5,2,0.5803
4,-20,1,5,2,0.5578
4,8,-1,5,2,0.5459
4,-30,0,10,2,0.5314
4,-20,-1,10,2,0.5044
4,4,0,10,1,0.8055
4,20,1,5,1,0.421
4,-4,0,10,2,0.6087
4,-8,1,5,2,0.709
4,20,-1,10,1,0.5321
4,8,1,5,1,0.5743
4,-4,1,5,2,0.6905
4,-30,1,10,2,0.3736
4,4,1,5,1,0.6507
4,-30,1,10,2,0.4821
4,12,1,10,1,0.6511
4,4,0,5,1,0.6917
4,8,1,5,1,0.5558
4,-30,-1,10,2,0.5084
4,-12,-1,5,2,0.7184
4,4,0,10,1,0.4417
4,30,-1,5,1,0.4605
4,4,0,5,1,0.5236
4,-30,0,5,2,0.4252
4,12,0,10,1,0.6041
4,20,0,10,2,0.4989
4,4,-1,10,2,0.6841
4,8,0,5,1,0.6348
4,30,0,10,1,0.4976
4,-30,0,5,2,0.3183
4,-8,-1,5,1,0.8261
5,8,0,5,1,0.4222
5,-12,0,5,2,0.6726
5,-8,0,5,2,0.5326
5,-4,0,10,2,0.4438
5,-8,-1,5,1,0.8011
5,-4,0,10,1,0.5939
5,8,-1,10,1,0.3932
5,20,1,10,1,0.4095
5,4,-1,10,2,0.514
5,30,0,10,1,0.4265
5,12,0,5,1,0.5339
5,-8,1,10,2,0.6754
5,-4,0,10,2,0.7733
5,-20,1,10,2,0.4458
5,-4,0,10,2,0.7422
5,-4,-1,10,2,0.4641
5,8,0,10,1,0.4969
5,30,1,10,1,0.5826
5,4,0,10,1,0.5237
5,-20,-1,5,2,0.3361
5,-12,-1,10,2,0.4745
5,-20,-1,5,2,0.3981
5,8,1,10,1,0.9786
5,-20,0,5,2,0.3731
5,30,0,5,1,0.4478
5,-20,0,10,2,0.4097
5,-8,-1,10,2,0.5152
5,-4,0,5,2,0.5824
5,4,0,10,2,0.7155
5,20,0,5,1,0.5537
5,8,0,5,1,0.5535
5,-20,-1,10,2,0.5708
5,30,0,10,1,0.4847
5,8,0,10,1,0.5479
5,-4,1,10,1,0.5507
5,4,-1,10,1,0.6437
5,20,0,5,1,0.5825
5,-12,0,10,1,0.4618
5,20,0,10,1,0.4394
5,-4,0,5,2,0.6909
5,4,1,5,1,0.6587
5,8,0,5,2,0.6322
5,-20,-1,10,2,0.6385
5,-30,1,5,2,0.4136
5,-8,0,10,2,0.7913
5,8,0,10,1,0.7428
5,4,0,10,2,0.5146
5,30,0,5,1,0.5265
5,4,0,5,1,0.6203
5,-30,0,5,2,0.3566
5,20,-1,5,1,0.6322
5,20,0,10,1,0.5131
5,-20,1,10,2,0.3738
5,12,-1,5,1,0.4997
5,-12,0,10,2,0.5744
5,12,-1,10,1,0.6068
5,12,0,10,1,0.5986
5,-12,-1,5,2,0.4989
5,-12,1,10,2,0.716
5,-12,0,10,2,0.4726
5,-12,0,5,2,0.6245
5,8,1,5,2,0.5647
5,12,0,5,1,0.8405
5,12,1,10,1,0.5404
5,-12,-1,10,2,0.6289
5,4,-1,10,2,0.5918
5,4,1,10,1,0.6144
5,4,0,10,1,0.6381
5,-12,1,10,2,0.5118
5,-30,-1,5,2,0.5209
5,-30,0,5,2,0.2304
5,12,0,5,1,0.5277
5,-12,0,5,2,0.7261
5,8,-1,5,1,0.5697
5,4,1,10,2,0.7372
5,4,-1,5,1,0.9192
5,4,0,5,2,0.8438
5,-30,0,10,2,0.3069
5,4,1,5,1,1.1856
5,12,0,5,1,0.4805
5,12,1,5,1,0.5232
5,12,-1,5,1,0.5317
5,-4,0,5,1,0.5366
5,-30,0,10,2,0.3618
5,-12,0,5,2,0.5823
5,30,-1,10,1,0.3176
5,12,1,5,1,0.4322
5,-20,0,5,2,0.5213
5,20,1,10,1,0.4787
5,12,0,5,1,0.7707
5,-8,0,10,2,0.6385
5,12,0,5,1,0.6744
5,30,-1,5,1,0.2586
5,-30,-1,10,2,0.4201
5,-12,0,10,2,0.5724
5,20,0,5,1,0.5622
5,12,-1,10,1,0.5311
5,-12,0,10,2,0.5933
5,-20,1,10,2,0.4795
5,30,0,5,1,0.4153
5,30,-1,10,1,0.377
5,8,0,10,1,0.7645
5,-30,-1,5,2,0.4531
5,12,1,5,1,0.7836
5,12,0,10,1,0.5745
5,-4,0,5,1,0.6772
5,-20,1,10,2,0.4152
5,-12,0,5,2,0.5708
5,-8,-1,5,2,0.4763
5,-20,1,5,2,0.4033
5,20,0,10,1,0.4933
5,-12,1,5,2,0.5716
5,20,1,10,1,0.6245
5,12,0,10,1,0.5078
5,-4,0,10,2,0.7218
5,30,0,10,1,0.5007
5,-20,0,10,2,0.4475
5,-4,1,10,1,0.5754
5,-8,0,5,2,0.7492
5,30,0,5,1,0.2717
5,30,1,5,1,0.5184
5,30,-1,5,1,0.4175
5,-4,-1,10,1,0.7798
5,-20,0,10,2,0.5199
5,-30,-1,10,2,0.2824
5,-12,-1,5,1,0.7675
5,20,1,10,1,0.6696
5,-30,1,10,2,0.3301
5,20,0,10,1,0.4646
5,30,-1,10,1,0.283
5,-8,1,10,2,0.708
5,8,-1,10,1,0.7978
5,-30,0,10,2,0.3823
5,20,1,5,1,0.393
5,-4,-1,5,1,0.862
5,-8,1,5,2,0.4388
5,4,-1,5,2,0.7885
5,-8,0,10,2,0.829
5,-12,-1,5,2,0.6017
5,20,-1,5,1,0.5013
5,-4,1,5,1,0.9558
5,12,0,10,1,0.7914
5,-12,1,10,2,0.7505
5,-4,1,10,1,0.5744
5,-12,1,5,2,0.5395
5,-12,1,5,2,0.5247
5,-8,1,5,1,0.6547
5,-8,0,10,2,0.5136
5,12,0,10,1,0.6268
5,4,1,10,1,0.7394
5,8,-1,10,1,0.7426
5,-4,0,10,2,0.6696
5,30,0,10,1,0.4198
5,-12,1,10,2,0.7621
5,30,1,5,1,0.4888
5,12,-1,10,1,0.7831
5,12,-1,10,1,0.934
5,-20,0,10,2,0.4507
5,20,0,5,1,0.4264
5,-8,1,10,2,0.576
5,-12,-1,10,2,0.3688
5,4,0,5,1,0.7267
5,-30,1,5,2,0.2819
5,-20,0,5,2,0.4428
5,-20,-1,10,2,0.407
5,20,0,5,1,0.6284
5,8,-1,5,1,0.8179
5,-8,-1,5,2,0.5747
5,-30,0,10,2,0.322
5,-12,0,10,2,0.5453
5,-12,1,5,1,0.5727
5,4,0,5,1,0.6879
5,-12,0,5,2,0.7741
5,4,-1,5,1,0.7414
5,8,0,5,1,0.4792
5,-20,-1,5,2,0.4483
5,-30,1,5,2,0.3775
5,12,0,10,1,0.4208
5,20,1,5,1,0.5635
5,20,-1,10,1,0.3967
5,30,0,10,1,0.5232
5,-8,0,10,2,0.5652
5,30,0,5,1,0.424
5,-4,-1,5,2,0.8426
5,4,1,5,1,0.6201
5,-12,0,10,2,0.6106
5,-8,0,5,2,0.4918
5,-20,0,5,2,0.4445
5,8,0,10,1,0.5771
5,20,0,5,1,0.5286
5,30,1,10,1,0.4234
5,-8,0,10,2,0.6291
5,-8,-1,10,2,0.614
5,8,-1,10,1,0.5854
5,-30,-1,10,2,0.4996
5,20,0,10,1,0.7821
5,-30,0,5,2,0.4912
5,30,1,10,1,0.2996
5,12,1,10,1,0.7751
5,-20,0,10,2,0.4473
5,8,1,10,1,0.5661
5,-20,0,5,2,0.5022
5,4,0,10,1,0.7297
5,20,0,5,1,0.3934
5,-30,1,10,2,0.4247
5,8,1,5,1,0.72
5,8,0,5,1,0.9493
5,-4,1,10,2,0.5417
5,-8,0,5,1,0.4952
5,-30,0,5,2,0.4611
5,8,-1,5,1,0.6973
5,-8,0,10,2,0.8855
5,8,0,5,1,0.7198
5,-20,0,5,2,0.7092
5,12,-1,5,1,0.4694
5,-4,-1,10,2,0.5451
5,4,0,5,1,0.5536
5,30,1,10,1,0.4745
5,-20,1,5,2,0.5485
5,-4,0,5,1,0.826
5,4,0,10,1,0.726
5,-12,0,10,2,0.6075
5,20,0,10,1,0.4957
5,20,1,5,1,0.5892
5,-12,-1,10,2,0.5474
5,-12,0,5,2,0.5734
5,-30,0,10,2,0.3708
5,-30,0,5,2,0.405
5,-8,0,10,2,0.6481
5,30,0,5,1,0.3549
5,-30,1,5,2,0.4939
5,12,0,10,1,0.57
5,20,-1,10,1,0.8818
5,30,1,5,1,0.4605
5,20,-1,10,1,0.5087
5,-4,-1,10,2,1.0523
5,12,1,5,1,0.6379
5,-8,0,5,1,0.3978
5,-20,0,5,2,0.5876
5,12,-1,5,1,0.7086
5,20,-1,5,1,0.5399
5,30,1,5,1,0.3056
5,-20,0,10,2,0.5969
5,-20,0,5,2,0.4377
5,8,0,10,1,0.548
5,-20,0,10,2,0.513
5,8,0,5,1,0.4843
5,30,-1,5,1,0.4285
5,12,0,5,1,0.6003
5,4,0,5,2,0.4549
5,8,1,10,1,0.6546
5,-12,0,5,2,0.5384
5,30,-1,10,1,0.2346
5,-4,1,5,1,0.5812
5,-30,0,10,2,0.3707
5,-8,0,5,1,0.5683
5,20,0,10,1,0.4816
5,-8,1,10,2,0.5467
5,-8,0,5,2,0.6176
5,30,0,5,1,0.3981
5,4,1,10,1,0.7458
5,20,0,5,1,0.7325
5,-30,0,5,2,0.4728
5,-4,0,5,2,0.6479
5,-20,1,5,2,0.6492
5,30,0,10,1,0.4841
5,30,0,10,1,0.5587
5,-20,-1,5,2,0.4692
5,-30,0,10,2,0.3509
5,8,0,10,1,0.777
5,-4,1,5,2,0.5381
5,-4,0,10,2,0.5653
5,8,0,10,1,0.9829
5,-30,-1,5,2,0.3747
5,-30,-1,5,2,0.3564
5,12,1,10,1,0.6419
5,30,0,5,1,0.3858
5,12,0,5,1,0.6854
5,8,1,10,1,0.4751
5,-4,-1,5,2,0.5627
5,-4,0,5,2,0.8808
5,-8,0,5,2,0.7602
5,-4,0,5,2,0.5638
5,4,-1,5,1,0.4814
5,20,-1,5,1,0.5944
5,-4,-1,5,2,0.4626
5,-8,-1,10,2,0.5009
5,-8,-1,10,2,0.5685
5,-20,0,10,2,0.4478
5,-8,1,5,2,0.6806
5,-20,1,5,2,0.5419
5,8,-1,5,1,0.4332
5,-30,0,10,2,0.442
5,-20,-1,10,2,0.5553
5,4,0,10,2,1.0437
5,20,1,5,1,0.6329
5,-4,0,10,2,0.8499
5,-8,1,5,2,1.0136
5,20,-1,10,1,0.5429
5,8,1,5,1,0.6617
5,-4,1,5,2,0.526
5,-30,1,10,2,0.3553
5,4,1,5,1,0.5104
5,-30,1,10,2,0.439
5,12,1,10,1,0.5446
5,4,0,5,1,0.6208
5,8,1,5,1,0.5488
5,-30,-1,10,2,0.3432
5,-12,-1,5,2,0.5038
5,4,0,10,2,0.88
5,30,-1,5,1,0.2916
5,4,0,5,1,0.5095
5,-30,0,5,2,0.3353
5,12,0,10,1,0.529
5,20,0,10,1,0.3917
5,4,-1,10,2,0.8516
5,8,0,5,1,0.5798
5,30,0,10,1,0.5958
5,-30,0,5,2,0.3342
5,-8,-1,5,2,0.6746
6,8,0,5,1,0.6049
6,-12,0,5,2,0.5559
6,-8,0,5,2,0.7419
6,-4,0,10,2,0.6799
6,-8,-1,5,2,0.8734
6,-4,0,10,1,1.0319
6,8,-1,10,1,0.4571
6,20,1,10,1,0.4872
6,4,-1,10,2,0.634
6,30,0,10,1,0.2964
6,12,0,5,1,0.797
6,-8,1,10,2,0.5824
6,-4,0,10,2,0.5663
6,-20,1,10,2,0.42
6,-4,0,10,2,0.659
6,-4,-1,10,2,0.7055
6,8,0,10,1,0.641
6,30,1,10,1,0.3971
6,4,0,10,1,0.4712
6,-20,-1,5,2,0.6566
6,-12,-1,10,2,0.476
6,-20,-1,5,2,0.5439
6,8,1,10,1,0.4267
6,-20,0,5,2,0.5676
6,30,0,5,1,0.447
6,-20,0,10,2,0.5702
6,-8,-1,10,2,0.5914
6,-4,0,5,2,0.8829
6,4,0,10,2,0.6517
6,20,0,5,1,0.4741
6,8,0,5,1,0.619
6,-20,-1,10,2,0.5451
6,30,0,10,1,0.3383
6,8,0,10,1,0.5195
6,-4,1,10,2,0.7295
6,4,-1,10,2,0.772
6,20,0,5,1,0.5169
6,-12,0,10,2,0.4461
6,20,0,10,1,0.5951
6,-4,0,5,2,0.5205
6,4,1,5,1,0.7226
6,8,0,5,1,0.7041
6,-20,-1,10,2,0.4461
6,-30,1,5,2,0.4247
6,-8,0,10,1,0.6788
6,8,0,10,1,0.7589
6,4,0,10,1,0.5412
6,30,0,5,1,0.3769
6,4,0,5,1,0.6908
6,-30,0,5,2,0.4857
6,20,-1,5,1,0.5073
6,20,0,10,1,0.5136
6,-20,1,10,2,0.4598
6,12,-1,5,1,0.6047
6,-12,0,10,2,0.6392
6,12,-1,10,1,0.6466
6,12,0,10,1,0.5898
6,-12,-1,5,2,0.5257
6,-12,1,10,2,0.7952
6,-12,0,10,2,0.4342
6,-12,0,5,2,0.697
6,8,1,5,1,0.5522
6,12,0,5,1,0.7375
6,12,1,10,1,0.69
6,-12,-1,10,2,0.7125
6,4,-1,10,1,0.6108
6,4,1,10,1,0.6139
6,4,0,10,1,0.5763
6,-12,1,10,2,0.6567
6,-30,-1,5,2,0.4247
6,-30,0,5,2,0.416
6,12,0,5,1,0.6026
6,-12,0,5,2,0.4899
6,8,-1,5,1,0.537
6,4,1,10,1,0.7055
6,4,-1,5,1,0.707
6,4,0,5,2,0.6378
6,-30,0,10,2,0.3515
6,4,1,5,1,0.6998
6,12,0,5,1,0.4738
6,12,1,5,1,0.6752
6,12,-1,5,2,0.4552
6,-4,0,5,2,0.5671
6,-30,0,10,2,0.363
6,-12,0,5,2,0.5141
6,30,-1,10,1,0.3634
6,12,1,5,2,0.6514
6,-20,0,5,2,0.6001
6,20,1,10,1,0.3929
6,12,0,5,2,0.6097
6,-8,0,10,2,0.5941
6,12,0,5,1,0.4095
6,30,-1,5,1,0.4097
6,-30,-1,10,2,0.3999
6,-12,0,10,2,0.4949
6,20,0,5,1,0.3355
6,12,-1,10,1,0.5252
6,-12,0,10,2,0.7524
6,-20,1,10,2,0.5218
6,30,0,5,1,0.2854
6,30,-1,10,1,0.3041
6,8,0,10,1,0.7678
6,-30,-1,5,2,0.4459
6,12,1,5,1,0.521
6,12,0,10,1,0.6731
6,-4,0,5,2,0.5823
6,-20,1,10,2,0.5745
6,-12,0,5,2,0.5425
6,-8,-1,5,1,0.7112
6,-20,1,5,2,0.6758
6,20,0,10,1,0.6014
6,-12,1,5,2,0.4793
6,20,1,10,1,0.3878
6,12,0,10,2,0.4884
6,-4,0,10,2,0.6051
6,30,0,10,1,0.5386
6,-20,0,10,2,0.4307
6,-4,1,10,1,0.5973
6,-8,0,5,2,0.5622
6,30,0,5,1,0.4302
6,30,1,5,1,0.3596
6,30,-1,5,1,0.3143
6,-4,-1,10,2,0.5942
6,-20,0,10,2,0.3799
6,-30,-1,10,2,0.3532
6,-12,-1,5,2,0.6077
6,20,1,10,1,0.4163
6,-30,1,10,2,0.3191
6,20,0,10,1,0.4643
6,30,-1,10,1,0.4225
6,-8,1,10,2,0.551
6,8,-1,10,2,1.0234
6,-30,0,10,2,0.3709
6,20,1,5,1,0.4633
6,-4,-1,5,2,0.6979
6,-8,1,5,2,0.5082
6,4,-1,5,1,0.6594
6,-8,0,10,2,0.669
6,-12,-1,5,2,0.757
6,20,-1,5,1,0.5147
6,-4,1,5,2,0.7463
6,12,0,10,2,0.3576
6,-12,1,10,2,0.4125
6,-4,1,10,2,0.7424
6,-12,1,5,2,0.5418
6,-12,1,5,2,0.6724
6,-8,1,5,1,0.6687
6,-8,0,10,1,0.6321
6,12,0,10,1,0.5401
6,4,1,10,1,0.6065
6,8,-1,10,2,0.7011
6,-4,0,10,1,0.7948
6,30,0,10,1,0.2893
6,-12,1,10,2,0.5087
6,30,1,5,1,0.4029
6,12,-1,10,1,0.887
6,12,-1,10,1,0.495
6,-20,0,10,2,0.5284
6,20,0,5,1,0.5139
6,-8,1,10,1,0.6349
6,-12,-1,10,2,0.4992
6,4,0,5,1,0.7446
6,-30,1,5,2,0.4134
6,-20,0,5,2,0.3736
6,-20,-1,10,2,0.5208
6,20,0,5,1,0.5017
6,8,-1,5,1,0.5576
6,-8,-1,5,2,0.634
6,-30,0,10,2,0.3499
6,-12,0,10,2,0.5577
6,-12,1,5,2,0.5017
6,4,0,5,1,0.5976
6,-12,0,5,2,0.5216
6,4,-1,5,2,0.5856
6,8,0,5,1,0.665
6,-20,-1,5,2,0.5446
6,-30,1,5,2,0.5148
6,12,0,10,1,0.6622
6,20,1,5,1,0.5117
6,20,-1,10,1,0.3774
6,30,0,10,1,0.3459
6,-8,0,10,2,0.7646
6,30,0,5,1,0.448
6,-4,-1,5,1,0.7282
